,ADM,MO,BF.B,BG,CPB,CHD,CLX,KO,CL,CAG,STZ,COST,DG,DLTR,EL,GIS,HSY,HRL,K,KDP,KMB,KHC,KR,LW,MKC,TAP,MDLZ,MNST,PEP,PM,PG,SJM,SYY,TGT,TSN,WBA,WMT
2006-06-30,41.50500011444092,73.67500114440918,0.0,50.079999923706055,36.989999771118164,9.06624984741211,61.21000003814697,21.596250534057617,30.03375005722046,17.11089515686035,25.679999828338623,57.07500076293945,0.0,8.75083303451538,19.37374973297119,26.045000076293945,55.457499504089355,9.310624837875366,48.34749984741211,0.0,59.216203689575195,0.0,10.996249914169312,0.0,16.7837495803833,34.083749771118164,30.950000286102295,7.805624604225159,59.90999984741211,0.0,56.347498893737786,44.88249969482422,30.454999923706055,49.15499973297119,14.87749981880188,45.045000076293945,48.46999931335449
2006-07-03,42.482500076293945,73.71999931335449,0.0,50.429999351501465,37.445000648498535,9.081875085830688,61.00250053405762,21.641250133514404,29.798750400543213,17.212061882019043,25.237500190734863,57.33250045776367,0.0,8.894166707992554,19.359999656677246,25.929999828338623,55.135000228881836,9.291249990463257,48.38250160217285,0.0,59.16107368469238,0.0,10.898750305175781,0.0,16.878750324249268,34.017499923706055,31.077499866485596,8.117801904678345,60.44999980926514,0.0,56.1875,44.86999988555908,30.6225004196167,48.667500495910645,14.865000247955322,44.98750019073486,47.617499351501465
2006-07-05,41.959999084472656,73.52249908447266,0.0,50.69999885559082,37.79750061035156,9.041874885559082,60.58500003814697,21.553750038146973,29.803750038146973,17.262646198272705,25.164999961853027,57.24499893188476,0.0,8.886666536331177,19.141250133514404,25.925000190734863,55.1299991607666,9.266875267028809,48.437500953674316,0.0,58.93815898895264,0.0,10.883750200271606,0.0,16.827500343322754,34.07625102996826,31.109999656677246,8.327186822891235,60.34000015258789,0.0,55.855000495910645,45.89999961853027,30.5600004196167,48.329999923706055,14.617500066757202,45.18249988555908,47.082499504089355
2006-07-06,42.734999656677246,75.74250030517578,0.0,51.34000015258789,37.65999984741211,8.988125085830688,60.767499923706055,21.642500400543213,30.231250286102295,17.13034963607788,25.19249963760376,55.58250045776367,0.0,8.886666297912598,19.300000190734863,25.707499980926514,55.722500801086426,9.253750085830688,48.1875,0.0,58.83748817443848,0.0,10.927500009536743,0.0,17.074999809265137,34.207499504089355,30.570000171661377,8.585728645324707,60.302499771118164,0.0,56.27750015258789,45.88749980926514,30.635000228881836,49.09000015258789,14.684999942779541,45.37249946594238,46.80000019073486
2006-07-07,43.739999771118164,77.49250030517578,0.0,50.9375,37.17750072479248,9.056874990463257,60.85000038146973,21.62750005722046,30.449999809265137,17.02918291091919,25.097500324249268,55.9950008392334,0.0,8.831666946411133,19.34000015258789,25.760000228881836,55.6899995803833,9.231874942779541,47.66250038146973,0.0,58.39645290374756,0.0,10.917500257492065,0.0,17.09249973297119,34.37374973297119,30.257500171661377,8.493645429611206,60.4399995803833,0.0,56.48750019073486,45.644999504089355,30.612499713897705,49.202500343322754,14.620000123977661,45.59000015258789,46.2475004196167
2006-07-10,43.46000003814697,77.77499771118164,0.0,51.31999969482422,37.359999656677246,9.090624809265137,61.124999046325684,21.740000247955322,30.647500038146973,17.206225872039795,24.99749994277954,56.27000045776367,0.0,8.863333225250244,19.195000171661377,26.146249294281006,55.80500030517578,9.242500066757202,48.019999504089355,0.0,58.46116924285889,0.0,10.947500228881836,0.0,17.165000438690186,34.52375030517578,30.244999885559082,8.078332901000977,60.8075008392334,0.0,56.74250030517578,46.09249973297119,30.670000553131104,49.51249980926514,15.147500038146973,46.480000495910645,46.302499771118164
2006-07-11,43.21500015258789,77.7549991607666,0.0,51.36750030517578,37.76249980926514,9.04312515258789,61.19999980926514,21.90125036239624,30.763749599456787,17.35797691345215,24.862499713897705,56.459999084472656,0.0,8.869999885559082,19.223750114440918,26.28375005722046,56.16249942779541,9.258124828338621,48.71000003814697,0.0,58.45158290863037,0.0,10.982500076293945,0.0,17.31374979019165,34.667500495910645,30.297500133514404,8.030833125114441,61.19499969482422,0.0,57.03749942779541,46.25250053405762,30.87999963760376,49.86999988555908,15.352499961853027,46.614999771118164,45.9375
2006-07-12,43.23749923706055,77.76499938964844,0.0,51.849998474121094,37.51750087738037,8.98562502861023,61.23750019073486,21.838749885559082,30.77999973297119,17.352139949798584,25.124999523162842,56.28000068664551,0.0,8.84000015258789,19.327499866485596,26.296249866485596,56.76499938964844,9.253124952316284,48.81750011444092,0.0,58.288591384887695,0.0,10.9375,0.0,17.364999771118164,34.88249969482422,30.557499885559082,8.290416479110718,61.41749954223633,0.0,56.92500019073486,46.68000030517578,30.959999561309814,49.63499927520752,15.304999828338623,46.75500011444092,45.68000030517578
2006-07-13,42.177499771118164,76.86000061035156,0.0,52.07249927520752,37.02750015258789,8.93375015258789,60.52750015258789,21.637499809265137,30.674999713897705,17.249027729034424,24.90999984741211,55.28999996185303,0.0,8.578333377838135,19.0,26.09000015258789,56.50749969482422,9.200624942779541,47.9975004196167,0.0,57.799617767333984,0.0,10.869999885559082,0.0,17.277499675750732,34.480000495910645,30.44249963760376,7.8933329582214355,61.989999771118164,0.0,56.58500099182129,46.670000076293945,30.802500247955322,48.56750011444092,14.96749997138977,46.464999198913574,44.25999927520752
2006-07-14,41.63999938964844,77.13249969482422,0.0,52.010000228881836,36.49250030517578,8.870625257492065,59.427499771118164,21.40000009536743,30.50749969482422,17.05252981185913,24.670000076293945,54.16499996185303,0.0,8.53333306312561,18.578750133514404,26.03375005722046,55.8700008392334,9.148125171661377,47.92500114440918,0.0,56.9774694442749,0.0,10.932499885559082,0.0,17.18624973297119,34.292500495910645,30.365000247955322,7.656249403953552,61.85249900817871,0.0,55.890000343322754,46.510000228881836,30.44249963760376,47.952500343322754,14.52750015258789,46.08749961853027,43.454999923706055
2006-07-17,41.417500495910645,77.1049976348877,0.0,51.742499351501465,36.53749942779541,8.854374885559082,59.47500038146973,21.328750610351562,30.483750343322754,17.093385219573975,24.662500381469727,53.79249858856201,0.0,8.580833435058594,18.359999656677246,26.057499885559082,55.547499656677246,9.109999895095825,48.79499912261963,0.0,57.027804374694824,0.0,10.960000038146973,0.0,17.18875026702881,34.16875076293945,30.37000036239624,7.772291421890259,61.84249973297119,0.0,55.79249954223633,46.170000076293945,30.122499465942383,47.93249988555908,14.22000002861023,46.312499046325684,43.22500038146973
2006-07-18,41.1225004196167,77.03499794006348,0.0,51.94749927520752,36.60249996185303,8.896250009536743,59.52000045776367,21.711249828338623,30.418750286102295,17.10311269760132,24.994999885559082,53.11750030517578,0.0,8.435832977294922,18.477499961853027,26.11875009536743,55.80000019073486,9.172500133514404,48.582499504089355,0.0,56.80728721618652,0.0,10.956249952316284,0.0,17.256250381469727,34.78999996185303,30.360000133514404,7.8833327293396,62.75999927520752,0.0,55.670000076293945,46.292500495910645,29.859999656677246,45.55749988555908,14.265000104904175,46.5,42.867499351501465
2006-07-19,41.60249996185303,77.47249984741211,0.0,52.47500038146973,36.57500076293945,9.013750076293945,60.1200008392334,21.896249771118164,30.854999542236328,17.21595335006714,25.057499885559082,53.48750019073486,0.0,8.440000057220459,18.69000005722046,26.304999828338623,56.46249961853027,9.230624914169312,48.86750030517578,0.0,57.49041175842285,0.0,11.073750019073486,0.0,17.37874937057495,35.12750053405762,30.31500005722046,7.926666021347046,62.994998931884766,0.0,56.19749927520752,46.73750019073486,29.97499942779541,45.82749938964844,14.497499942779541,47.27250003814697,43.760000228881836
